startYear,endYear,codebookName,label,description
2001,2002,Demographic Variables & Sample Weights,RIDEXMON,"Six month time period when the examination was performed - two categories: November 1 through April 30, May 1 through October 31."
2001,2002,Demographic Variables & Sample Weights,RIAGENDR,Gender of the sample person
2001,2002,Demographic Variables & Sample Weights,RIDAGEYR,Best age in years of the sample person at time of HH screening.  Individuals 85 and over are topcoded at 85 years of age.
2001,2002,Demographic Variables & Sample Weights,RIDAGEMN,Best age in months at date of screening for individuals under 85 years of age.
2001,2002,Demographic Variables & Sample Weights,RIDAGEEX,Best age in months at date of examination for individuals under 85 years of age at screening.
2001,2002,Demographic Variables & Sample Weights,RIDRETH1,Recode of reported race and ethnicity information.
2001,2002,Demographic Variables & Sample Weights,RIDRETH2,Linked NH3 Race and Ethnicity Recode.
2001,2002,Demographic Variables & Sample Weights,DMQMILIT,Did {you/SP} ever serve in the Armed Forces of the United States?
2001,2002,Demographic Variables & Sample Weights,DMDBORN,In what country {were you/was SP} born?
2001,2002,Demographic Variables & Sample Weights,DMDYRSUS,Length of time SP has been in the US.
2001,2002,Demographic Variables & Sample Weights,DMDEDUC,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?
2001,2002,Demographic Variables & Sample Weights,DMDSCHOL,{Are you/Is SP} now . . . 
2001,2002,Demographic Variables & Sample Weights,DMDMARTL,Marital Status
2001,2002,Demographic Variables & Sample Weights,DMDHHSIZ,Total number of people in the Household
2001,2002,Demographic Variables & Sample Weights,INDHHINC,Total household income (reported as a range value in dollars)
2001,2002,Demographic Variables & Sample Weights,INDFMINC,Total family income (reported as a range value in dollars)
2001,2002,Demographic Variables & Sample Weights,INDFMPIR,Poverty income ratio (PIR) - a ratio of family income to poverty threshold
2001,2002,Demographic Variables & Sample Weights,RIDEXPRG,Pregnancy status at the time of MEC exam.
2001,2002,Demographic Variables & Sample Weights,RIDPREG,Pregnancy status variable based on all source data. NOTE: This is the previous pregnancy status recode variable. RIDPREG is a more conservative pregnancy status variable. Please review the file documentation.
2001,2002,Demographic Variables & Sample Weights,DMDHRGND,Gender of the household reference person
2001,2002,Demographic Variables & Sample Weights,DMDHRAGE,Age in years of the household reference person at the time of HH screening.  Individuals 85 and over are topcoded at 85 years of age.
2001,2002,Demographic Variables & Sample Weights,DMDHRBRN,In what country {were you/was NON-SP Head} born?
2001,2002,Demographic Variables & Sample Weights,DMDHRMAR,Marital Status of household reference person
2001,2002,Demographic Variables & Sample Weights,DMDHSEDU,What is the highest grade or level of school {you have/NON-SP SPOUSE has completed or the highest degree {you have/he/she has} received
2001,2002,Demographic Variables & Sample Weights,WTINT2YR,Interviewed Sample Persons.
2001,2002,Demographic Variables & Sample Weights,WTINT4YR,Interviewed Sample Persons. Used for 1999-2002 data collection years only.
2001,2002,Demographic Variables & Sample Weights,WTMEC2YR,Both Interviewed and MEC Examined Sample Persons.
2001,2002,Demographic Variables & Sample Weights,WTMEC4YR,Both Interviewed and MEC Examined Sample Persons. Used for 1999-2002 data collection years only.
2001,2002,Demographic Variables & Sample Weights,SDMVPSU,Masked Variance Unit Pseudo-PSU variable for variance estimation
2001,2002,Demographic Variables & Sample Weights,SDMVSTRA,Masked Variance Unit Pseudo-Stratum variable for variance estimation
2001,2002,Audiometry,SEQN,Respondent sequence number.
2001,2002,Audiometry,WTSAU2YR,"Audiometry Subsample 2 Year Mec Weight
"
2001,2002,Audiometry,WTSAU4YR,"Audiometry Subsample 4 Year Mec Weight
"
2001,2002,Audiometry,AUAEXSTS,Status of an Audiometry Exam
2001,2002,Audiometry,AUAEXCMT,Comment code for an Audio Exam
2001,2002,Audiometry,AUQ010,"Do you now have a tube in your right or left ear? (If yes, indicate affected ear(s))"
2001,2002,Audiometry,AUQ020,"Have you had a cold, sinus problem, or earache in the last 24 hours?"
2001,2002,Audiometry,AUQ020A,Have you had a cold in the last 24 hours?
2001,2002,Audiometry,AUQ020B,Have you had a sinus problem in the last 24 hours
2001,2002,Audiometry,AUQ020C,Have you had an earache in the right ear in the last 24 hours?
2001,2002,Audiometry,AUQ020D,Have you had an earache in left ear in the last 24 hours?
2001,2002,Audiometry,AUQ020E,Have you had an earache in both ears in the last 24 hours?
2001,2002,Audiometry,AUQ030,Have you been exposed to loud noise or listened to music with headphones in the past 24 hours?
2001,2002,Audiometry,AUQ050,Do you hear better in one ear than the other?
2001,2002,Audiometry,AUXOTSPL,Normal:  Left Ear Otoscopy
2001,2002,Audiometry,AUXLOEXC,"Excessive Cerumen, Left Ear"
2001,2002,Audiometry,AUXLOIMC,"Impacted Cerumen, Left Ear"
2001,2002,Audiometry,AUXLOCOL,"Collapsing Ear Canal, Left Ear"
2001,2002,Audiometry,AUXLOABN,"Other Exam Abnormality, Left Ear"
2001,2002,Audiometry,AUDLOABC,"Other Exam Abnormality, Left, Comment"
2001,2002,Audiometry,AUXROTSP,Normal:  Right Ear Otoscopy
2001,2002,Audiometry,AUXROEXC,"Excessive Cerumen, Right Ear"
2001,2002,Audiometry,AUXROIMC,"Impacted Cerumen, Right Ear"
2001,2002,Audiometry,AUXROCOL,"Collapsing Ear Canal, Right Ear"
2001,2002,Audiometry,AUXROABN,"Other Exam Abnormality, Right Ear"
2001,2002,Audiometry,AUDROABC,"Other Exam Abnormality, Right, Comment"
2001,2002,Audiometry,AUAEAR,Which ear tested first?
2001,2002,Audiometry,AUAMODE,Mode of Audiometric Test (Manual/Automatic/Mixed)
2001,2002,Audiometry,AUAFMANL,Frequency at Which Switched From Auto to Manual Audio Testing (Left)
2001,2002,Audiometry,AUAFMANR,Frequency at Which Switched From Auto to Manual Audio Testing (Right)
2001,2002,Audiometry,AUXU1K1R,Right threshold @ 1000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU500R,Right threshold @ 500Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU1K2R,Right threshold @ 1000Hz (second reading)in decibels (Hearing Level)
2001,2002,Audiometry,AUXU2KR,Right threshold @ 2000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU3KR,Right threshold @ 3000Hz in decibels (Hearing Levels)
2001,2002,Audiometry,AUXU4KR,Right threshold @ 4000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU6KR,Right threshold @ 6000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU8KR,Right threshold @ 8000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU1K1L,Left threshold @ 1000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU500L,Left threshold @ 500Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU1K2L,Left threshold @ 1000Hz (second reading)in decibels (Hearing Level)
2001,2002,Audiometry,AUXU2KL,Left threshold @ 2000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU3KL,Left threshold @ 3000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU4KL,Left threshold @ 4000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU6KL,Left threshold @ 6000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXU8KL,Left threshold @ 8000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR1K1R,Right retest threshold @ 1000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR5CR,Right retest threshold @ 500Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR1K2R,"Right retest threshold @ 1000Hz, second reading (db)"
2001,2002,Audiometry,AUXR2KR,Right retest threshold @ 2000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR3KR,Right retest threshold @ 3000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR4KR,Right retest threshold @ 4000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR6KR,Right retest threshold @ 6000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR8KR,Right retest threshold @ 8000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR1K1L,Left retest threshold @ 1000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR5CL,Left retest threshold @ 500Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR1K2L,"Left retest threshold @ 1000Hz, second reading in decibels (Hearing Level)"
2001,2002,Audiometry,AUXR2KL,Left retest threshold @ 2000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR3KL,Left retest threshold @ 3000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR4KL,Left retest threshold @ 4000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR6KL,Left retest threshold @ 6000Hz in decibels (Hearing Level)
2001,2002,Audiometry,AUXR8KL,Left retest threshold @ 8000Hzin decibels (Hearing Level)
2001,2002,Audiometry,AUAREQC,Right Ear Quality Code
2001,2002,Audiometry,AUALEQC,Left Ear Quality Code
2001,2002,Dietary Interview - Individual Foods,WTDRD1,Dietary day one 2-Year sample weight - Used for 2001-2002 data collection years only
2001,2002,Dietary Interview - Individual Foods,WTDR4YR,Dietary day one 4-Year sample weight - Used for 1999-2002 data collection years only
2001,2002,Dietary Interview - Individual Foods,DRDDRSTZ,Dietary recall status
2001,2002,Dietary Interview - Individual Foods,DRDDAY,Intake day of the week
2001,2002,Dietary Interview - Individual Foods,DRALANG,The SP/Proxy spoke mostly:
2001,2002,Dietary Interview - Individual Foods,DRXCCMNM,Combination food number
2001,2002,Dietary Interview - Individual Foods,DRDCCMTZ,Combination food type
2001,2002,Dietary Interview - Individual Foods,DRD020,What time did you begin to eat/drink the meal/food?
2001,2002,Dietary Interview - Individual Foods,DRD030Z,Name of eating occasion
2001,2002,Dietary Interview - Individual Foods,DRD040Z,Was this food eaten at home?
2001,2002,Dietary Interview - Individual Foods,DRDIFDCD,USDA food code
2001,2002,Dietary Interview - Individual Foods,DRXIGRMS,Gram weight of the food/individual component
2001,2002,Dietary Interview - Individual Foods,DRXIKCAL,Energy (kcal)
2001,2002,Dietary Interview - Individual Foods,DRXIPROT,Protein (gm)
2001,2002,Dietary Interview - Individual Foods,DRXICARB,Carbohydrate (gm)
2001,2002,Dietary Interview - Individual Foods,DRXISUGR,Total sugars (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIFIBE,Dietary fiber (gm)
2001,2002,Dietary Interview - Individual Foods,DRXITFAT,Total fat (gm)
2001,2002,Dietary Interview - Individual Foods,DRXISFAT,Total saturated fatty acids (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIMFAT,Total monounsaturated fatty acids (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIPFAT,Total polyunsaturated fatty acids (gm)
2001,2002,Dietary Interview - Individual Foods,DRXICHOL,Cholesterol (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIATOC,Vitamin E as alpha-tocopherol (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIRET,Retinol (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXIVARA,Vitamin A as retinol activity equivalents (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXIACAR,Alpha-carotene (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXIBCAR,Beta-carotene (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXICRYP,Beta-cryptoxanthin (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXILYCO,Lycopene (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXILZ,Lutein + zeaxanthin (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXIVB1,Thiamin (Vitamin B1) (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIVB2,Riboflavin (Vitamin B2) (mg)
2001,2002,Dietary Interview - Individual Foods,DRXINIAC,Niacin (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIVB6,Vitamin B6 (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIFOLA,Total Folate (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXIFA,Folic acid (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXIFF,Food folate (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXIFDFE,Folate as dietary folate equivalents (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXIVB12,Vitamin B12 (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXIVC,Vitamin C (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIVK,Vitamin K (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXICALC,Calcium (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIPHOS,Phosphorus (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIMAGN,Magnesium (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIIRON,Iron (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIZINC,Zinc (mg)
2001,2002,Dietary Interview - Individual Foods,DRXICOPP,Copper (mg)
2001,2002,Dietary Interview - Individual Foods,DRDISODI,Sodium (mg)(adjusted for salt use in food preparation)
2001,2002,Dietary Interview - Individual Foods,DRXIPOTA,Potassium (mg)
2001,2002,Dietary Interview - Individual Foods,DRXISELE,Selenium (mcg)
2001,2002,Dietary Interview - Individual Foods,DRXICAFF,Caffeine (mg)
2001,2002,Dietary Interview - Individual Foods,DRXITHEO,Theobromine (mg)
2001,2002,Dietary Interview - Individual Foods,DRXIALCO,Alcohol (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIMOIS,Moisture (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIS040,SFA 4:0 (Butanoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIS060,SFA 6:0 (Hexanoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIS080,SFA 8:0 (Octanoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIS100,SFA 10:0 (Decanoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIS120,SFA 12:0 (Dodecanoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIS140,SFA 14:0 (Tetradecanoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIS160,SFA 16:0 (Hexadecanoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIS180,SFA 18:0 (Octadecanoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIM161,MFA 16:1 (Hexadecenoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIM181,MFA 18:1 (Octadecenoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIM201,MFA 20:1 (Eicosenoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIM221,MFA 22:1 (Docosenoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIP182,PFA 18:2 (Octadecadienoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIP183,PFA 18:3 (Octadecatrienoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIP184,PFA 18:4 (Octadecatetraenoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIP204,PFA 20:4 (Eicosatetraenoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIP205,PFA 20:5 (Eicosapentaenoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIP225,PFA 22:5 (Docosapentaenoic) (gm)
2001,2002,Dietary Interview - Individual Foods,DRXIP226,PFA 22:6 (Docosahexaenoic) (gm)
2001,2002,Albumin & Creatinine - Urine,SEQN,Respondent sequence number.
2001,2002,Albumin & Creatinine - Urine,URXUCR,"Creatinine, urine (mg/dL)"
2001,2002,Albumin & Creatinine - Urine,URXUCRSI,"Creatinine, urine (umol/L)"
2001,2002,Albumin & Creatinine - Urine,URXUMA,"Albumin, urine (ug/mL)"
2001,2002,Albumin & Creatinine - Urine,URXUMASI,"Albumin, urine (mg/L) SI"
2001,2002,Acculturation,SEQN,Respondent sequence number.
2001,2002,Acculturation,ACQ005,"BOX 1.  CHECK ITEM ACQ.005:  IF SP CODED HISPANIC IN SCREENER, GO TO ACQ.020.  OTHERWISE, CONTINUE."
2001,2002,Acculturation,ACQ015,BOX 2.  CHECK ITEM ACQ.015:  GO TO END OF SECTION.
2001,2002,Acculturation,ACD070,In what country was {your/SP's} father born?
2001,2002,Acculturation,ACD080,In what country was {your/SP's} mother born?
1999,2000,Demographic Variables & Sample Weights,SEQN,Respondent sequence number.
1999,2000,Demographic Variables & Sample Weights,SDDSRVYR,Data Release Number.
1999,2000,Demographic Variables & Sample Weights,RIDSTATR,Interview and Examination Status of the Sample Person.
1999,2000,Demographic Variables & Sample Weights,RIDEXMON,"Six month time period when the examination was performed - two categories: November 1 through April 30, May 1 through October 31."
1999,2000,Demographic Variables & Sample Weights,RIAGENDR,Gender of the sample person
1999,2000,Demographic Variables & Sample Weights,RIDAGEYR,Best age in years of the sample person at time of HH screening.  Individuals 85 and over are topcoded at 85 years of age.
1999,2000,Demographic Variables & Sample Weights,RIDAGEMN,Best age in months at date of screening for individuals under 85 years of age.
1999,2000,Demographic Variables & Sample Weights,RIDAGEEX,Best age in months at date of examination for individuals under 85 years of age at screening.
1999,2000,Demographic Variables & Sample Weights,RIDRETH1,Recode of reported race and ethnicity information.
1999,2000,Demographic Variables & Sample Weights,RIDRETH2,Linked NH3 Race and Ethnicity Recode.
1999,2000,Demographic Variables & Sample Weights,DMQMILIT,Did {you/SP} ever serve in the Armed Forces of the United States?
1999,2000,Demographic Variables & Sample Weights,DMDBORN,In what country {were you/was SP} born?
1999,2000,Demographic Variables & Sample Weights,DMDYRSUS,Length of time SP has been in the US.
1999,2000,Demographic Variables & Sample Weights,DMDEDUC,(SP Interview Version) What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?
1999,2000,Demographic Variables & Sample Weights,DMDSCHOL,{Are you/Is SP} now . . . 
1999,2000,Demographic Variables & Sample Weights,DMDMARTL,Marital Status
1999,2000,Demographic Variables & Sample Weights,DMDHHSIZ,Total number of people in the Household
1999,2000,Demographic Variables & Sample Weights,INDHHINC,Total household income (reported as a range value in dollars)
1999,2000,Demographic Variables & Sample Weights,INDFMINC,Total family income (reported as a range value in dollars)
1999,2000,Demographic Variables & Sample Weights,INDFMPIR,Poverty income ratio (PIR) - a ratio of family income to poverty threshold
1999,2000,Demographic Variables & Sample Weights,RIDEXPRG,Pregnancy status at the time of MEC exam.
1999,2000,Demographic Variables & Sample Weights,RIDPREG,Pregnancy status variable based on all source data. NOTE: This is the previous pregnancy status recode variable. RIDPREG is a more conservative pregnancy status variable. Please review the file documentation.
1999,2000,Demographic Variables & Sample Weights,DMDHRGND,Gender of the household reference person
1999,2000,Demographic Variables & Sample Weights,DMDHRAGE,Age in years of the household reference person at the time of HH screening.  Individuals 85 and over are topcoded at 85 years of age.
1999,2000,Demographic Variables & Sample Weights,DMDHRBRN,In what country {were you/was NON-SP Head} born?
1999,2000,Demographic Variables & Sample Weights,DMDHRMAR,Marital Status of household reference person
1999,2000,Demographic Variables & Sample Weights,DMDHSEDU,What is the highest grade or level of school {you have/NON-SP SPOUSE has completed or the highest degree {you have/he/she has} received
1999,2000,Demographic Variables & Sample Weights,WTINT2YR,Interviewed Sample Persons.
1999,2000,Demographic Variables & Sample Weights,WTINT4YR,Interviewed Sample Persons. Used for 1999-2002 data collection years only.
1999,2000,Demographic Variables & Sample Weights,WTMEC2YR,Both Interviewed and MEC Examined Sample Persons.
1999,2000,Demographic Variables & Sample Weights,WTMEC4YR,Both Interviewed and MEC Examined Sample Persons. Used for 1999-2002 data collection years only.
1999,2000,Demographic Variables & Sample Weights,SDMVPSU,Masked Variance Unit Pseudo-PSU variable for variance estimation
1999,2000,Demographic Variables & Sample Weights,SDMVSTRA,Masked Variance Unit Pseudo-Stratum variable for variance estimation
1999,2000,Demographic Variables & Sample Weights,SDJ1REPN,Jack Knife Replicate Number
1999,2000,Demographic Variables & Sample Weights,DMAETHN,Logical Imputation Flag for Ethnicity
1999,2000,Demographic Variables & Sample Weights,DMARACE,Logical Imputation Flag for Race Recode
1999,2000,Demographic Variables & Sample Weights,WTMREP01,MEC Exam Weight Jack Knife Replicate 01
1999,2000,Demographic Variables & Sample Weights,WTMREP02,MEC Exam Weight Jack Knife Replicate 02
1999,2000,Demographic Variables & Sample Weights,WTMREP03,MEC Exam Weight Jack Knife Replicate 03
1999,2000,Demographic Variables & Sample Weights,WTMREP04,MEC Exam Weight Jack Knife Replicate 04
1999,2000,Demographic Variables & Sample Weights,WTMREP05,MEC Exam Weight Jack Knife Replicate 05
1999,2000,Demographic Variables & Sample Weights,WTMREP06,MEC Exam Weight Jack Knife Replicate 06
1999,2000,Demographic Variables & Sample Weights,WTMREP07,MEC Exam Weight Jack Knife Replicate 07
1999,2000,Demographic Variables & Sample Weights,WTMREP08,MEC Exam Weight Jack Knife Replicate 08
1999,2000,Demographic Variables & Sample Weights,WTMREP09,MEC Exam Weight Jack Knife Replicate 09
1999,2000,Demographic Variables & Sample Weights,WTMREP10,MEC Exam Weight Jack Knife Replicate 10
1999,2000,Demographic Variables & Sample Weights,WTMREP11,MEC Exam Weight Jack Knife Replicate 11
1999,2000,Demographic Variables & Sample Weights,WTMREP12,MEC Exam Weight Jack Knife Replicate 12
1999,2000,Demographic Variables & Sample Weights,WTMREP13,MEC Exam Weight Jack Knife Replicate 13
1999,2000,Demographic Variables & Sample Weights,WTMREP14,MEC Exam Weight Jack Knife Replicate 14
1999,2000,Demographic Variables & Sample Weights,WTMREP15,MEC Exam Weight Jack Knife Replicate 15
1999,2000,Demographic Variables & Sample Weights,WTMREP16,MEC Exam Weight Jack Knife Replicate 16
1999,2000,Demographic Variables & Sample Weights,WTMREP17,MEC Exam Weight Jack Knife Replicate 17
1999,2000,Demographic Variables & Sample Weights,WTMREP18,MEC Exam Weight Jack Knife Replicate 18
1999,2000,Demographic Variables & Sample Weights,WTMREP19,MEC Exam Weight Jack Knife Replicate 19
1999,2000,Demographic Variables & Sample Weights,WTMREP20,MEC Exam Weight Jack Knife Replicate 20
1999,2000,Demographic Variables & Sample Weights,WTMREP21,MEC Exam Weight Jack Knife Replicate 21
1999,2000,Demographic Variables & Sample Weights,WTMREP22,MEC Exam Weight Jack Knife Replicate 22
1999,2000,Demographic Variables & Sample Weights,WTMREP23,MEC Exam Weight Jack Knife Replicate 23
1999,2000,Demographic Variables & Sample Weights,WTMREP24,MEC Exam Weight Jack Knife Replicate 24
1999,2000,Demographic Variables & Sample Weights,WTMREP25,MEC Exam Weight Jack Knife Replicate 25
1999,2000,Demographic Variables & Sample Weights,WTMREP26,MEC Exam Weight Jack Knife Replicate 26
1999,2000,Demographic Variables & Sample Weights,WTMREP27,MEC Exam Weight Jack Knife Replicate 27
1999,2000,Demographic Variables & Sample Weights,WTMREP28,MEC Exam Weight Jack Knife Replicate 28
1999,2000,Demographic Variables & Sample Weights,WTMREP29,MEC Exam Weight Jack Knife Replicate 29
1999,2000,Demographic Variables & Sample Weights,WTMREP30,MEC Exam Weight Jack Knife Replicate 30
1999,2000,Demographic Variables & Sample Weights,WTMREP31,MEC Exam Weight Jack Knife Replicate 31
1999,2000,Demographic Variables & Sample Weights,WTMREP32,MEC Exam Weight Jack Knife Replicate 32
1999,2000,Demographic Variables & Sample Weights,WTMREP33,MEC Exam Weight Jack Knife Replicate 33
1999,2000,Demographic Variables & Sample Weights,WTMREP34,MEC Exam Weight Jack Knife Replicate 34
1999,2000,Demographic Variables & Sample Weights,WTMREP35,MEC Exam Weight Jack Knife Replicate 35
1999,2000,Demographic Variables & Sample Weights,WTMREP36,MEC Exam Weight Jack Knife Replicate 36
1999,2000,Demographic Variables & Sample Weights,WTMREP37,MEC Exam Weight Jack Knife Replicate 37
1999,2000,Demographic Variables & Sample Weights,WTMREP38,MEC Exam Weight Jack Knife Replicate 38
1999,2000,Demographic Variables & Sample Weights,WTMREP39,MEC Exam Weight Jack Knife Replicate 39
1999,2000,Demographic Variables & Sample Weights,WTMREP40,MEC Exam Weight Jack Knife Replicate 40
1999,2000,Demographic Variables & Sample Weights,WTMREP41,MEC Exam Weight Jack Knife Replicate 41
1999,2000,Demographic Variables & Sample Weights,WTMREP42,MEC Exam Weight Jack Knife Replicate 42
1999,2000,Demographic Variables & Sample Weights,WTMREP43,MEC Exam Weight Jack Knife Replicate 43
1999,2000,Demographic Variables & Sample Weights,WTMREP44,MEC Exam Weight Jack Knife Replicate 44
1999,2000,Demographic Variables & Sample Weights,WTMREP45,MEC Exam Weight Jack Knife Replicate 45
1999,2000,Demographic Variables & Sample Weights,WTMREP46,MEC Exam Weight Jack Knife Replicate 46
1999,2000,Demographic Variables & Sample Weights,WTMREP47,MEC Exam Weight Jack Knife Replicate 47
1999,2000,Demographic Variables & Sample Weights,WTMREP48,MEC Exam Weight Jack Knife Replicate 48
1999,2000,Demographic Variables & Sample Weights,WTMREP49,MEC Exam Weight Jack Knife Replicate 49
1999,2000,Demographic Variables & Sample Weights,WTMREP50,MEC Exam Weight Jack Knife Replicate 50
1999,2000,Demographic Variables & Sample Weights,WTMREP51,MEC Exam Weight Jack Knife Replicate 51
1999,2000,Demographic Variables & Sample Weights,WTMREP52,MEC Exam Weight Jack Knife Replicate 52
1999,2000,Demographic Variables & Sample Weights,WTIREP01,Interview Weight Jack Knife Replicate 01
1999,2000,Demographic Variables & Sample Weights,WTIREP02,Interview Weight Jack Knife Replicate 02
1999,2000,Demographic Variables & Sample Weights,WTIREP03,Interview Weight Jack Knife Replicate 03
1999,2000,Demographic Variables & Sample Weights,WTIREP04,Interview Weight Jack Knife Replicate 04
1999,2000,Demographic Variables & Sample Weights,WTIREP05,Interview Weight Jack Knife Replicate 05
1999,2000,Demographic Variables & Sample Weights,WTIREP06,Interview Weight Jack Knife Replicate 06
1999,2000,Demographic Variables & Sample Weights,WTIREP07,Interview Weight Jack Knife Replicate 07
1999,2000,Demographic Variables & Sample Weights,WTIREP08,Interview Weight Jack Knife Replicate 08
1999,2000,Demographic Variables & Sample Weights,WTIREP09,Interview Weight Jack Knife Replicate 09
1999,2000,Demographic Variables & Sample Weights,WTIREP10,Interview Weight Jack Knife Replicate 10
1999,2000,Demographic Variables & Sample Weights,WTIREP11,Interview Weight Jack Knife Replicate 11
1999,2000,Demographic Variables & Sample Weights,WTIREP12,Interview Weight Jack Knife Replicate 12
1999,2000,Demographic Variables & Sample Weights,WTIREP13,Interview Weight Jack Knife Replicate 13
1999,2000,Demographic Variables & Sample Weights,WTIREP14,Interview Weight Jack Knife Replicate 14
1999,2000,Demographic Variables & Sample Weights,WTIREP15,Interview Weight Jack Knife Replicate 15
1999,2000,Demographic Variables & Sample Weights,WTIREP16,Interview Weight Jack Knife Replicate 16
1999,2000,Demographic Variables & Sample Weights,WTIREP17,Interview Weight Jack Knife Replicate 17
1999,2000,Demographic Variables & Sample Weights,WTIREP18,Interview Weight Jack Knife Replicate 18
1999,2000,Demographic Variables & Sample Weights,WTIREP19,Interview Weight Jack Knife Replicate 19
1999,2000,Demographic Variables & Sample Weights,WTIREP20,Interview Weight Jack Knife Replicate 20
1999,2000,Demographic Variables & Sample Weights,WTIREP21,Interview Weight Jack Knife Replicate 21
1999,2000,Demographic Variables & Sample Weights,WTIREP22,Interview Weight Jack Knife Replicate 22
1999,2000,Demographic Variables & Sample Weights,WTIREP23,Interview Weight Jack Knife Replicate 23
1999,2000,Demographic Variables & Sample Weights,WTIREP24,Interview Weight Jack Knife Replicate 24
1999,2000,Demographic Variables & Sample Weights,WTIREP25,Interview Weight Jack Knife Replicate 25
1999,2000,Demographic Variables & Sample Weights,WTIREP26,Interview Weight Jack Knife Replicate 26
1999,2000,Demographic Variables & Sample Weights,WTIREP27,Interview Weight Jack Knife Replicate 27
1999,2000,Demographic Variables & Sample Weights,WTIREP28,Interview Weight Jack Knife Replicate 28
1999,2000,Demographic Variables & Sample Weights,WTIREP29,Interview Weight Jack Knife Replicate 29
1999,2000,Demographic Variables & Sample Weights,WTIREP30,Interview Weight Jack Knife Replicate 30
