codebookType,startYear,endYear,name,docFile,docFileLink,dataFile,dataFileLink,published
Laboratory,2009,2010,Oral Glucose Tolerance Test,OGTT_F Doc,/Nchs/Nhanes/2009-2010/OGTT_F.htm,OGTT_F Data [XPT - 298.9 KB],/Nchs/Nhanes/2009-2010/OGTT_F.XPT,January 2012
Laboratory,2011,2012,Oral Glucose Tolerance Test,OGTT_G Doc,/Nchs/Nhanes/2011-2012/OGTT_G.htm,OGTT_G Data [XPT - 266.2 KB],/Nchs/Nhanes/2011-2012/OGTT_G.XPT,January 2014
Laboratory,2013,2014,Oral Glucose Tolerance Test,OGTT_H Doc,/Nchs/Nhanes/2013-2014/OGTT_H.htm,OGTT_H Data [XPT - 275.1 KB],/Nchs/Nhanes/2013-2014/OGTT_H.XPT,January 2016
Laboratory,2015,2016,Oral Glucose Tolerance Test ,OGTT_I Doc,/Nchs/Nhanes/2015-2016/OGTT_I.htm,OGTT_I Data [XPT - 214.1 KB],/Nchs/Nhanes/2015-2016/OGTT_I.XPT,June 2018
Laboratory,2005,2006,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,OPD_D Doc,/Nchs/Nhanes/2005-2006/OPD_D.htm,OPD_D Data [XPT - 325.8 KB],/Nchs/Nhanes/2005-2006/OPD_D.XPT,July 2013
Laboratory,2003,2004,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,L26OPD_C Doc,/Nchs/Nhanes/2003-2004/L26OPD_C.htm,L26OPD_C Data [XPT - 308.9 KB],/Nchs/Nhanes/2003-2004/L26OPD_C.XPT,June 2009
Laboratory,2007,2008,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,OPD_E Doc,/Nchs/Nhanes/2007-2008/OPD_E.htm,OPD_E Data [XPT - 318.5 KB],/Nchs/Nhanes/2007-2008/OPD_E.XPT,May 2012
Laboratory,2011,2012,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine ,OPD_G Doc,/Nchs/Nhanes/2011-2012/OPD_G.htm,OPD_G Data [XPT - 276.6 KB],/Nchs/Nhanes/2011-2012/OPD_G.XPT,November 2019
Laboratory,2015,2016,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine,OPD_I Doc,/Nchs/Nhanes/2015-2016/OPD_I.htm,OPD_I Data [XPT - 353.2 KB],/Nchs/Nhanes/2015-2016/OPD_I.XPT,August 2021
Laboratory,2017,2018,Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine ,OPD_J Doc,/Nchs/Nhanes/2017-2018/OPD_J.htm,OPD_J Data [XPT - 329.3 KB],/Nchs/Nhanes/2017-2018/OPD_J.XPT,Updated April 2022
Laboratory,2009,2010,Osmolality - Urine,UCOSMO_F Doc,/Nchs/Nhanes/2009-2010/UCOSMO_F.htm,UCOSMO_F Data [XPT - 135.3 KB],/Nchs/Nhanes/2009-2010/UCOSMO_F.XPT,September 2011
Laboratory,2011,2012,Osmolality - Urine,UCOSMO_G Doc,/Nchs/Nhanes/2011-2012/UCOSMO_G.htm,UCOSMO_G Data [XPT - 123.3 KB],/Nchs/Nhanes/2011-2012/UCOSMO_G.XPT,September 2013
Laboratory,2005,2006,Parathyroid Hormone,PTH_D Doc,/Nchs/Nhanes/2005-2006/PTH_D.htm,PTH_D Data [XPT - 127.4 KB],/Nchs/Nhanes/2005-2006/PTH_D.XPT,January 2008
Laboratory,2003,2004,Perchlorate - Urine,L04PER_C Doc,/Nchs/Nhanes/2003-2004/L04PER_C.htm,L04PER_C Data [XPT - 82.9 KB],/Nchs/Nhanes/2003-2004/L04PER_C.XPT,Updated March 2011
Laboratory,2005,2006,"Perchlorate, Nitrate & Iodide - Tap Water",WPIN_D Doc,/Nchs/Nhanes/2005-2006/WPIN_D.htm,WPIN_D Data [XPT - 216.5 KB],/Nchs/Nhanes/2005-2006/WPIN_D.XPT,April 2009
Laboratory,2005,2006,"Perchlorate, Nitrate & Thiocyanate - Urine",PERNT_D Doc,/Nchs/Nhanes/2005-2006/PERNT_D.htm,PERNT_D Data [XPT - 507.2 KB],/Nchs/Nhanes/2005-2006/PERNT_D.XPT,June 2011
Laboratory,2007,2008,"Perchlorate, Nitrate & Thiocyanate - Urine",PERNT_E Doc,/Nchs/Nhanes/2007-2008/PERNT_E.htm,PERNT_E Data [XPT - 510.1 KB],/Nchs/Nhanes/2007-2008/PERNT_E.XPT,June 2011
Laboratory,2011,2012,"Perchlorate, Nitrate & Thiocyanate - Urine",PERNT_G Doc,/Nchs/Nhanes/2011-2012/PERNT_G.htm,PERNT_G Data [XPT - 184.4 KB],/Nchs/Nhanes/2011-2012/PERNT_G.XPT,Updated October 2014
Laboratory,2009,2010,"Perchlorate, Nitrate & Thiocyanate - Urine",PERNT_F Doc,/Nchs/Nhanes/2009-2010/PERNT_F.htm,PERNT_F Data [XPT - 208.8 KB],/Nchs/Nhanes/2009-2010/PERNT_F.XPT,April 2014
Laboratory,2013,2014,"Perchlorate, Nitrate & Thiocyanate - Urine",PERNT_H Doc,/Nchs/Nhanes/2013-2014/PERNT_H.htm,PERNT_H Data [XPT - 195.7 KB],/Nchs/Nhanes/2013-2014/PERNT_H.XPT,June 2016
Laboratory,2015,2016,"Perchlorate, Nitrate & Thiocyanate - Urine",PERNT_I Doc,/Nchs/Nhanes/2015-2016/PERNT_I.htm,PERNT_I Data [XPT - 206.8 KB],/Nchs/Nhanes/2015-2016/PERNT_I.XPT,February 2020
Laboratory,2011,2012,"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample",PERNTS_G Doc,/Nchs/Nhanes/2011-2012/PERNTS_G.htm,PERNTS_G Data [XPT - 167.2 KB],/Nchs/Nhanes/2011-2012/PERNTS_G.XPT,September 2013
Laboratory,2013,2014,"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample",PERNTS_H Doc,/Nchs/Nhanes/2013-2014/PERNTS_H.htm,PERNTS_H Data [XPT - 185.2 KB],/Nchs/Nhanes/2013-2014/PERNTS_H.XPT,June 2016
Laboratory,2015,2016,"Perchlorate, Nitrate & Thiocyanate - Urine - Special Sample",PERNTS_I Doc,/Nchs/Nhanes/2015-2016/PERNTS_I.htm,PERNTS_I Data [XPT - 155.7 KB],/Nchs/Nhanes/2015-2016/PERNTS_I.XPT,February 2020
Laboratory,2001,2002,"Perchlorate, Nitrate & Thiocyanate - Urine (Surplus)",SSNO3P_B Doc,/Nchs/Nhanes/2001-2002/SSNO3P_B.htm,SSNO3P_B Data [XPT - 129.1 KB],/Nchs/Nhanes/2001-2002/SSNO3P_B.XPT,Updated April 2022
Laboratory,2015,2016,Perfluoroalkyl and Polyfluoroalkyl ,PFAS_I Doc,/Nchs/Nhanes/2015-2016/PFAS_I.htm,PFAS_I Data [XPT - 376.7 KB],/Nchs/Nhanes/2015-2016/PFAS_I.XPT,September 2018
Laboratory,2013,2014,Perfluoroalkyl and Polyfluoroalkyl Substances ,SSPFSU_H Doc,/Nchs/Nhanes/2013-2014/SSPFSU_H.htm,SSPFSU_H Data [XPT - 660.4 KB],/Nchs/Nhanes/2013-2014/SSPFSU_H.XPT,Updated April 2022
Laboratory,2017,2018,Perfluoroalkyl and Polyfluoroalkyl Substances,PFAS_J Doc,/Nchs/Nhanes/2017-2018/PFAS_J.htm,PFAS_J Data [XPT - 336.7 KB],/Nchs/Nhanes/2017-2018/PFAS_J.XPT,November 2020
Laboratory,2013,2014,Perfluoroalkyl and Polyfluoroalkyl Substances - Linear and Branched PFOS and PFOA Isomers (Surplus),SSPFAS_H Doc,/Nchs/Nhanes/2013-2014/SSPFAS_H.htm,SSPFAS_H Data [XPT - 154.8 KB],/Nchs/Nhanes/2013-2014/SSPFAS_H.XPT,Updated April 2022
Laboratory,2013,2014,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC)  ,PFAS_H Doc,/Nchs/Nhanes/2013-2014/PFAS_H.htm,PFAS_H Data [XPT - 332.2 KB],/Nchs/Nhanes/2013-2014/PFAS_H.XPT,July 2016
Laboratory,2017,2018,Perfluoroalkyl and Polyfluoroalkyl Substances (Surplus),SSPFAS_J Doc,/Nchs/Nhanes/2017-2018/SSPFAS_J.htm,SSPFAS_J Data [XPT - 159.1 KB],/Nchs/Nhanes/2017-2018/SSPFAS_J.XPT,Updated April 2022
Laboratory,2013,2014,Perfluoroalkyl and Polyfluoroalkyl Substances in US children 3-11 Years of Age,SSPFAC_H Doc,/Nchs/Nhanes/2013-2014/SSPFAC_H.htm,SSPFAC_H Data [XPT - 127.9 KB],/Nchs/Nhanes/2013-2014/SSPFAC_H.XPT,Updated April 2022
Laboratory,1999,2000,Perfluoroaokyl Chemicals - Serum (Surplus),SSPFC_A Doc,/Nchs/Nhanes/1999-2000/SSPFC_A.htm,SSPFC_A Data [XPT - 265.5 KB],/Nchs/Nhanes/1999-2000/SSPFC_A.XPT,Updated April 2022
Laboratory,2013,2014,Personal Care and Consumer Product Chemicals and Metabolites ,EPHPP_H Doc,/Nchs/Nhanes/2013-2014/EPHPP_H.htm,EPHPP_H Data [XPT - 590.2 KB],/Nchs/Nhanes/2013-2014/EPHPP_H.XPT,Updated September 2016
Laboratory,2015,2016,Personal Care and Consumer Product Chemicals and Metabolites ,EPHPP_I Doc,/Nchs/Nhanes/2015-2016/EPHPP_I.htm,EPHPP_I Data [XPT - 573.7 KB],/Nchs/Nhanes/2015-2016/EPHPP_I.XPT,January 2019
Laboratory,2005,2006,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,CARB_D Doc,/Nchs/Nhanes/2005-2006/CARB_D.htm,CARB_D Data [XPT - 325.8 KB],/Nchs/Nhanes/2005-2006/CARB_D.XPT,Updated April 2013
Laboratory,2007,2008,Pesticides - Carbamates & Organophosphorus Metabolites - Urine,CARB_E Doc,/Nchs/Nhanes/2007-2008/CARB_E.htm,CARB_E Data [XPT - 318.5 KB],/Nchs/Nhanes/2007-2008/CARB_E.XPT,June 2014
Laboratory,2003,2004,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",L26UPP_C Doc,/Nchs/Nhanes/2003-2004/L26UPP_C.htm,L26UPP_C Data [XPT - 1.2 MB],/Nchs/Nhanes/2003-2004/L26UPP_C.XPT,Updated August 2011
Laboratory,2005,2006,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",UPP_D Doc,/Nchs/Nhanes/2005-2006/UPP_D.htm,UPP_D Data [XPT - 802.5 KB],/Nchs/Nhanes/2005-2006/UPP_D.XPT,August 2011
Laboratory,2001,2002,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",L26PP_B Doc,/Nchs/Nhanes/2001-2002/L26PP_B.htm,L26PP_B Data [XPT - 1.1 MB],/Nchs/Nhanes/2001-2002/L26PP_B.XPT,Updated January 2012
Laboratory,2007,2008,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",UPP_E Doc,/Nchs/Nhanes/2007-2008/UPP_E.htm,UPP_E Data [XPT - 784.5 KB],/Nchs/Nhanes/2007-2008/UPP_E.XPT,Updated September 2011
Laboratory,1999,2000,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",LAB26PP Doc,/Nchs/Nhanes/1999-2000/LAB26PP.htm,LAB26PP Data [XPT - 1.5 MB],/Nchs/Nhanes/1999-2000/LAB26PP.XPT,Updated January 2012
Laboratory,2005,2006,Pesticides - Environmental - Urine,PP_D Doc,/Nchs/Nhanes/2005-2006/PP_D.htm,PP_D Data [XPT - 270.5 KB],/Nchs/Nhanes/2005-2006/PP_D.XPT,September 2009
Laboratory,2003,2004,Pesticides - Environmental - Urine,L24PP_C Doc,/Nchs/Nhanes/2003-2004/L24PP_C.htm,L24PP_C Data [XPT - 267.8 KB],/Nchs/Nhanes/2003-2004/L24PP_C.XPT,March 2010
Laboratory,2007,2008,Pesticides - Environmental - Urine,PP_E Doc,/Nchs/Nhanes/2007-2008/PP_E.htm,PP_E Data [XPT - 278.6 KB],/Nchs/Nhanes/2007-2008/PP_E.XPT,Updated September 2011
Laboratory,2009,2010,Pesticides - Environmental - Urine,PP_F Doc,/Nchs/Nhanes/2009-2010/PP_F.htm,PP_F Data [XPT - 288.8 KB],/Nchs/Nhanes/2009-2010/PP_F.XPT,October 2011
Laboratory,2011,2012,Pesticides - Environmental - Urine,PP_G Doc,/Nchs/Nhanes/2011-2012/PP_G.htm,PP_G Data [XPT - 143.6 KB],/Nchs/Nhanes/2011-2012/PP_G.XPT,Updated October 2014
Laboratory,2001,2002,Pesticides - Organochlorine Metabolites - Serum - Pooled Samples (Surplus),SSPST_B Doc,/Nchs/Nhanes/2001-2002/SSPST_B.htm,SSPST_B Data [XPT - 11.2 KB],/Nchs/Nhanes/2001-2002/SSPST_B.XPT,July 2013
Laboratory,2003,2004,Pesticides - Organochlorine Metabolites - Serum (Surplus),L28OCP_C Doc,/Nchs/Nhanes/2003-2004/L28OCP_C.htm,L28OCP_C Data [XPT - 754.9 KB],/Nchs/Nhanes/2003-2004/L28OCP_C.XPT,April 2008
Laboratory,2005,2006,Pesticides - Organochlorine Pesticides - Pooled Samples ,PSTPOL_D Doc,/Nchs/Nhanes/2005-2006/PSTPOL_D.htm,PSTPOL_D Data [XPT - 69 KB],/Nchs/Nhanes/2005-2006/PSTPOL_D.XPT,Updated November 2020
Laboratory,2007,2008,Pesticides - Organochlorine Pesticides - Pooled Samples ,PSTPOL_E Doc,/Nchs/Nhanes/2007-2008/PSTPOL_E.htm,PSTPOL_E Data [XPT - 73.4 KB],/Nchs/Nhanes/2007-2008/PSTPOL_E.XPT,Updated November 2020
Laboratory,2009,2010,Pesticides - Organochlorine Pesticides - Pooled Samples,PSTPOL_F Doc,/Nchs/Nhanes/2009-2010/PSTPOL_F.htm,PSTPOL_F Data [XPT - 75.4 KB],/Nchs/Nhanes/2009-2010/PSTPOL_F.XPT,Updated November 2020
Laboratory,2011,2012,Pesticides - Organochlorine Pesticides - Pooled Samples ,PSTPOL_G Doc,/Nchs/Nhanes/2011-2012/PSTPOL_G.htm,PSTPOL_G Data [XPT - 63.7 KB],/Nchs/Nhanes/2011-2012/PSTPOL_G.XPT,Updated November 2020
Laboratory,2015,2016,Pesticides - Organochlorine Pesticides - Pooled Samples ,PSTPOL_I Doc,/Nchs/Nhanes/2015-2016/PSTPOL_I.htm,PSTPOL_I Data [XPT - 60.4 KB],/Nchs/Nhanes/2015-2016/PSTPOL_I.XPT,Updated November 2020
Laboratory,2013,2014,Pesticides - Organochlorine Pesticides - Serum - Pooled Samples,PSTPOL_H Doc,/Nchs/Nhanes/2013-2014/PSTPOL_H.htm,PSTPOL_H Data [XPT - 64.4 KB],/Nchs/Nhanes/2013-2014/PSTPOL_H.XPT,Updated December 2019
Laboratory,2005,2006,Phthalates - Urine,PHTHTE_D Doc,/Nchs/Nhanes/2005-2006/PHTHTE_D.htm,PHTHTE_D Data [XPT - 685.4 KB],/Nchs/Nhanes/2005-2006/PHTHTE_D.XPT,February 2010
Laboratory,2007,2008,Phthalates - Urine,PHTHTE_E Doc,/Nchs/Nhanes/2007-2008/PHTHTE_E.htm,PHTHTE_E Data [XPT - 706 KB],/Nchs/Nhanes/2007-2008/PHTHTE_E.XPT,October 2010
Laboratory,2003,2004,Phthalates - Urine,L24PH_C Doc,/Nchs/Nhanes/2003-2004/L24PH_C.htm,L24PH_C Data [XPT - 615.8 KB],/Nchs/Nhanes/2003-2004/L24PH_C.XPT,January 2008
Laboratory,2009,2010,Phthalates - Urine,PHTHTE_F Doc,/Nchs/Nhanes/2009-2010/PHTHTE_F.htm,PHTHTE_F Data [XPT - 732 KB],/Nchs/Nhanes/2009-2010/PHTHTE_F.XPT,September 2012
Laboratory,2011,2012,Phthalates & Plasticizers Metabolites - Urine,PHTHTE_G Doc,/Nchs/Nhanes/2011-2012/PHTHTE_G.htm,PHTHTE_G Data [XPT - 633.3 KB],/Nchs/Nhanes/2011-2012/PHTHTE_G.XPT,Updated October 2014
Laboratory,2013,2014,Phthalates and Plasticizers Metabolites - Urine ,PHTHTE_H Doc,/Nchs/Nhanes/2013-2014/PHTHTE_H.htm,PHTHTE_H Data [XPT - 633.9 KB],/Nchs/Nhanes/2013-2014/PHTHTE_H.XPT,December 2016
Laboratory,2015,2016,Phthalates and Plasticizers Metabolites - Urine,PHTHTE_I Doc,/Nchs/Nhanes/2015-2016/PHTHTE_I.htm,PHTHTE_I Data [XPT - 856.7 KB],/Nchs/Nhanes/2015-2016/PHTHTE_I.XPT,October 2018
Laboratory,2017,2018,Phthalates and Plasticizers Metabolites - Urine ,PHTHTE_J Doc,/Nchs/Nhanes/2017-2018/PHTHTE_J.htm,PHTHTE_J Data [XPT - 939.3 KB],/Nchs/Nhanes/2017-2018/PHTHTE_J.XPT,August 2021
Laboratory,2013,2014,Phthalates and Plasticizers Metabolites - Urine (Surplus),SSPHTE_H Doc,/Nchs/Nhanes/2013-2014/SSPHTE_H.htm,SSPHTE_H Data [XPT - 129.1 KB],/Nchs/Nhanes/2013-2014/SSPHTE_H.XPT,Updated April 2022
Laboratory,2001,2002,"Phthalates, Phytoestrogens & PAHs - Urine",PHPYPA_B Doc,/Nchs/Nhanes/2001-2002/PHPYPA_B.htm,PHPYPA_B Data [XPT - 707.7 KB],/Nchs/Nhanes/2001-2002/PHPYPA_B.XPT,Updated January 2012
Laboratory,1999,2000,"Phthalates, Phytoestrogens & PAHs - Urine PHPYPA Urinary Phthalates",PHPYPA Doc,/Nchs/Nhanes/1999-2000/PHPYPA.htm,PHPYPA Data [XPT - 1.4 MB],/Nchs/Nhanes/1999-2000/PHPYPA.XPT,Updated January 2012
Laboratory,2003,2004,Phytoestrogens - Urine,L06PHY_C Doc,/Nchs/Nhanes/2003-2004/L06PHY_C.htm,L06PHY_C Data [XPT - 191.6 KB],/Nchs/Nhanes/2003-2004/L06PHY_C.XPT,Updated August 2009
Laboratory,2005,2006,Phytoestrogens - Urine,PHYTO_D Doc,/Nchs/Nhanes/2005-2006/PHYTO_D.htm,PHYTO_D Data [XPT - 312 KB],/Nchs/Nhanes/2005-2006/PHYTO_D.XPT,August 2011
Laboratory,2007,2008,Phytoestrogens - Urine,PHYTO_E Doc,/Nchs/Nhanes/2007-2008/PHYTO_E.htm,PHYTO_E Data [XPT - 321.3 KB],/Nchs/Nhanes/2007-2008/PHYTO_E.XPT,July 2012
Laboratory,2009,2010,Phytoestrogens - Urine,PHYTO_F Doc,/Nchs/Nhanes/2009-2010/PHYTO_F.htm,PHYTO_F Data [XPT - 347.5 KB],/Nchs/Nhanes/2009-2010/PHYTO_F.XPT,January 2013
Laboratory,2013,2014,Plasma Fasting Glucose,GLU_H Doc,/Nchs/Nhanes/2013-2014/GLU_H.htm,GLU_H Data [XPT - 157.7 KB],/Nchs/Nhanes/2013-2014/GLU_H.XPT,January 2016
Laboratory,2015,2016,Plasma Fasting Glucose,GLU_I Doc,/Nchs/Nhanes/2015-2016/GLU_I.htm,GLU_I Data [XPT - 101 KB],/Nchs/Nhanes/2015-2016/GLU_I.XPT,Updated August 2020
Laboratory,2017,2018,Plasma Fasting Glucose ,GLU_J Doc,/Nchs/Nhanes/2017-2018/GLU_J.htm,GLU_J Data [XPT - 96.2 KB],/Nchs/Nhanes/2017-2018/GLU_J.XPT,August 2020
Laboratory,2017,2020,Plasma Fasting Glucose,P_GLU Doc,/Nchs/Nhanes/2017-2018/P_GLU.htm,P_GLU Data [XPT - 160.3 KB],/Nchs/Nhanes/2017-2018/P_GLU.XPT,May 2021
Laboratory,2007,2008,Plasma Fasting Glucose & Insulin,GLU_E Doc,/Nchs/Nhanes/2007-2008/GLU_E.htm,GLU_E Data [XPT - 209 KB],/Nchs/Nhanes/2007-2008/GLU_E.XPT,January 2010
Laboratory,2005,2006,Plasma Fasting Glucose & Insulin,GLU_D Doc,/Nchs/Nhanes/2005-2006/GLU_D.htm,GLU_D Data [XPT - 211.3 KB],/Nchs/Nhanes/2005-2006/GLU_D.XPT,Updated August 2016
Laboratory,2009,2010,Plasma Fasting Glucose & Insulin,GLU_F Doc,/Nchs/Nhanes/2009-2010/GLU_F.htm,GLU_F Data [XPT - 225.6 KB],/Nchs/Nhanes/2009-2010/GLU_F.XPT,January 2012
Laboratory,2011,2012,Plasma Fasting Glucose & Insulin,GLU_G Doc,/Nchs/Nhanes/2011-2012/GLU_G.htm,GLU_G Data [XPT - 204.3 KB],/Nchs/Nhanes/2011-2012/GLU_G.XPT,Updated August 2016
Laboratory,1999,2000,"Plasma Fasting Glucose, Serum C-peptide & Insulin",LAB10AM Doc,/Nchs/Nhanes/1999-2000/LAB10AM.htm,LAB10AM Data [XPT - 206 KB],/Nchs/Nhanes/1999-2000/LAB10AM.XPT,Updated September 2009
Laboratory,2003,2004,"Plasma Fasting Glucose, Serum C-peptide & Insulin",L10AM_C Doc,/Nchs/Nhanes/2003-2004/L10AM_C.htm,L10AM_C Data [XPT - 185.3 KB],/Nchs/Nhanes/2003-2004/L10AM_C.XPT,Updated August 2016
Laboratory,2001,2002,"Plasma Fasting Glucose, Serum C-peptide & Insulin",L10AM_B Doc,/Nchs/Nhanes/2001-2002/L10AM_B.htm,L10AM_B Data [XPT - 230.9 KB],/Nchs/Nhanes/2001-2002/L10AM_B.XPT,Updated March 2007
Laboratory,2009,2010,"Poliovirus Serotypes 1, 2, & 3 Antibodies - Serum (Surplus)",SSPOLI_F Doc,/Nchs/Nhanes/2009-2010/SSPOLI_F.htm,SSPOLI_F Data [XPT - 167.6 KB],/Nchs/Nhanes/2009-2010/SSPOLI_F.XPT,Updated April 2022
Laboratory,2003,2004,Polyaromatic Hydrocarbons (PAHs) - Urine,L31PAH_C Doc,/Nchs/Nhanes/2003-2004/L31PAH_C.htm,L31PAH_C Data [XPT - 488.6 KB],/Nchs/Nhanes/2003-2004/L31PAH_C.XPT,Updated July 2009
Laboratory,2007,2008,Polyaromatic Hydrocarbons (PAHs) - Urine,PAH_E Doc,/Nchs/Nhanes/2007-2008/PAH_E.htm,PAH_E Data [XPT - 449.5 KB],/Nchs/Nhanes/2007-2008/PAH_E.XPT,February 2013
Laboratory,2005,2006,Polyaromatic Hydrocarbons (PAHs) - Urine,PAH_D Doc,/Nchs/Nhanes/2005-2006/PAH_D.htm,PAH_D Data [XPT - 478 KB],/Nchs/Nhanes/2005-2006/PAH_D.XPT,June 2012
Laboratory,2011,2012,Polyaromatic Hydrocarbons (PAHs) - Urine,PAH_G Doc,/Nchs/Nhanes/2011-2012/PAH_G.htm,PAH_G Data [XPT - 470.1 KB],/Nchs/Nhanes/2011-2012/PAH_G.XPT,Updated October 2014
Laboratory,2011,2012,Polyaromatic Hydrocarbons (PAHs)- Urine - Special Sample,PAHS_G Doc,/Nchs/Nhanes/2011-2012/PAHS_G.htm,PAHS_G Data [XPT - 426 KB],/Nchs/Nhanes/2011-2012/PAHS_G.XPT,February 2014
Laboratory,2009,2010,Polyaromatic Hydrocarbons -Urine,PAH_F Doc,/Nchs/Nhanes/2009-2010/PAH_F.htm,PAH_F Data [XPT - 466.1 KB],/Nchs/Nhanes/2009-2010/PAH_F.XPT,August 2015
Laboratory,2005,2006,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs)  - Pooled Samples",DOXPOL_D Doc,/Nchs/Nhanes/2005-2006/DOXPOL_D.htm,DOXPOL_D Data [XPT - 137.2 KB],/Nchs/Nhanes/2005-2006/DOXPOL_D.XPT,Updated November 2020
Laboratory,2007,2008,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples",DOXPOL_E Doc,/Nchs/Nhanes/2007-2008/DOXPOL_E.htm,DOXPOL_E Data [XPT - 145.9 KB],/Nchs/Nhanes/2007-2008/DOXPOL_E.XPT,Updated November 2020
Laboratory,2009,2010,"Polychlorinated dibenzo-p-dioxins (PCDDs), Dibenzofurans (PCDFs) & Coplanar Polychlorinated Biphenyls (cPCBs) - Pooled Samples",DOXPOL_F Doc,/Nchs/Nhanes/2009-2010/DOXPOL_F.htm,DOXPOL_F Data [XPT - 165 KB],/Nchs/Nhanes/2009-2010/DOXPOL_F.XPT,Updated November 2020
Laboratory,2013,2014,Polycyclic Aromatic Hydrocarbons (PAH) - Urine,PAH_H Doc,/Nchs/Nhanes/2013-2014/PAH_H.htm,PAH_H Data [XPT - 369 KB],/Nchs/Nhanes/2013-2014/PAH_H.XPT,December 2016
Laboratory,2015,2016,Polycyclic Aromatic Hydrocarbons (PAH) - Urine,PAH_I Doc,/Nchs/Nhanes/2015-2016/PAH_I.htm,PAH_I Data [XPT - 412.8 KB],/Nchs/Nhanes/2015-2016/PAH_I.XPT,July 2020
Laboratory,2015,2016,Polycyclic Aromatic Hydrocarbons (PAH) - Urine - Special Sample,PAHS_I Doc,/Nchs/Nhanes/2015-2016/PAHS_I.htm,PAHS_I Data [XPT - 310.7 KB],/Nchs/Nhanes/2015-2016/PAHS_I.XPT,July 2020
Laboratory,2007,2008,Polyfluoroalkyl Chemicals,PFC_E Doc,/Nchs/Nhanes/2007-2008/PFC_E.htm,PFC_E Data [XPT - 470.3 KB],/Nchs/Nhanes/2007-2008/PFC_E.XPT,Updated October 2013
Laboratory,2005,2006,Polyfluoroalkyl Chemicals,PFC_D Doc,/Nchs/Nhanes/2005-2006/PFC_D.htm,PFC_D Data [XPT - 476.2 KB],/Nchs/Nhanes/2005-2006/PFC_D.XPT,Updated September 2012
Laboratory,2003,2004,Polyfluoroalkyl Chemicals,L24PFC_C Doc,/Nchs/Nhanes/2003-2004/L24PFC_C.htm,L24PFC_C Data [XPT - 485.3 KB],/Nchs/Nhanes/2003-2004/L24PFC_C.XPT,Updated September 2012
Laboratory,2009,2010,Polyfluoroalkyl Chemicals,PFC_F Doc,/Nchs/Nhanes/2009-2010/PFC_F.htm,PFC_F Data [XPT - 498.4 KB],/Nchs/Nhanes/2009-2010/PFC_F.XPT,Updated October 2013
Laboratory,2011,2012,Polyfluoroalkyl Chemicals,PFC_G Doc,/Nchs/Nhanes/2011-2012/PFC_G.htm,PFC_G Data [XPT - 446.6 KB],/Nchs/Nhanes/2011-2012/PFC_G.XPT,Updated October 2014
Laboratory,2001,2002,Polyfluoroalkyl Chemicals - Pooled Samples (Surplus),PFC_POOL Doc,/Nchs/Nhanes/2001-2002/PFC_POOL.htm,PFC_POOL Data [XPT - 18 KB],/Nchs/Nhanes/2001-2002/PFC_POOL.XPT,October 2008
Laboratory,2009,2010,Pooled-Sample Technical Support File ,POOLTF_F Doc,/Nchs/Nhanes/2009-2010/POOLTF_F.htm,POOLTF_F Data [XPT - 60.4 KB],/Nchs/Nhanes/2009-2010/POOLTF_F.XPT,September 2017
Laboratory,2011,2012,Pooled-Sample Technical Support File ,POOLTF_G Doc,/Nchs/Nhanes/2011-2012/POOLTF_G.htm,POOLTF_G Data [XPT - 51.5 KB],/Nchs/Nhanes/2011-2012/POOLTF_G.XPT,April 2018
Laboratory,2013,2014,Pooled-Sample Technical Support File ,POOLTF_H Doc,/Nchs/Nhanes/2013-2014/POOLTF_H.htm,POOLTF_H Data [XPT - 55.5 KB],/Nchs/Nhanes/2013-2014/POOLTF_H.XPT,May 2018
Laboratory,2005,2006,Pooled-Sample Technical Support File,POOLTF_D Doc,/Nchs/Nhanes/2005-2006/POOLTF_D.htm,POOLTF_D Data [XPT - 56.2 KB],/Nchs/Nhanes/2005-2006/POOLTF_D.XPT,November 2018
